Shapiro,0.007,49.675,49.675
Crowell,0.007,49.682,49.682
Whalen,0.007,49.689,49.689
Triplett,0.007,49.696,49.696
Hooker,0.007,49.703,49.703
Chatman,0.007,49.71,49.710
Aldrich,0.007,49.717,49.717
Cahill,0.007,49.724,49.724
Youngblood,0.007,49.731,49.731
Ybarra,0.007,49.738,49.738
Stallings,0.007,49.745,49.745
Sheets,0.007,49.752,49.752
Samuel,0.007,49.759,49.759
Reeder,0.007,49.766,49.766
Person,0.007,49.773,49.773
Pack,0.007,49.78,49.780
Lacey,0.007,49.787,49.787
Connelly,0.007,49.794,49.794
Bateman,0.007,49.801,49.801
Abernathy,0.007,49.808,49.808
Winkler,0.007,49.815,49.815
Wilkes,0.007,49.822,49.822
Masters,0.007,49.829,49.829
Hackett,0.007,49.836,49.836
Granger,0.007,49.843,49.843
Gillis,0.007,49.85,49.850
Schmitz,0.007,49.857,49.857
Sapp,0.007,49.864,49.864
Napier,0.007,49.871,49.871
Souza,0.007,49.878,49.878
Lanier,0.007,49.885,49.885
Gomes,0.007,49.892,49.892
Weir,0.007,49.899,49.899
Otero,0.007,49.906,49.906
Ledford,0.007,49.913,49.913
Burroughs,0.007,49.92,49.920
Babcock,0.007,49.927,49.927
Ventura,0.007,49.934,49.934
Siegel,0.007,49.941,49.941
Dugan,0.007,49.948,49.948
Clinton,0.007,49.955,49.955
Christie,0.007,49.962,49.962
Bledsoe,0.007,49.969,49.969
Atwood,0.007,49.976,49.976
Wray,0.007,49.983,49.983
Varner,0.007,49.99,49.990
Spangler,0.007,49.997,49.997
Otto,0.007,50.004,50.004
Anaya,0.007,50.011,50.011
Staley,0.007,50.018,50.018
Kraft,0.007,50.025,50.025
Fournier,0.007,50.032,50.032
Eddy,0.007,50.039,50.039
Belanger,0.007,50.046,50.046
Wolff,0.007,50.053,50.053
Thorne,0.007,50.06,50.060
Bynum,0.007,50.067,50.067
Burnette,0.007,50.074,50.074
Boykin,0.007,50.081,50.081
Swenson,0.007,50.088,50.088
Purvis,0.007,50.095,50.095
Pina,0.007,50.102,50.102
Khan,0.007,50.109,50.109
Duvall,0.007,50.116,50.116
Darby,0.007,50.123,50.123
Xiong,0.007,50.13,50.130
Kauffman,0.007,50.137,50.137
Ali,0.007,50.144,50.144
Yu,0.007,50.151,50.151
Healy,0.007,50.158,50.158
Engle,0.007,50.165,50.165
Corona,0.007,50.172,50.172
Benoit,0.007,50.179,50.179
Valle,0.007,50.186,50.186
Steiner,0.007,50.193,50.193
Spicer,0.007,50.2,50.200
Shaver,0.007,50.207,50.207
Randle,0.007,50.214,50.214
Lundy,0.007,50.221,50.221
Dow,0.007,50.228,50.228
Chin,0.007,50.235,50.235
Calvert,0.007,50.242,50.242
Staton,0.007,50.249,50.249
Neff,0.007,50.256,50.256
Kearney,0.007,50.263,50.263
Darden,0.007,50.27,50.270
Oakley,0.007,50.277,50.277
Medeiros,0.007,50.284,50.284
Mccracken,0.007,50.291,50.291
Crenshaw,0.007,50.298,50.298
Block,0.007,50.305,50.305
Beaver,0.007,50.312,50.312
Perdue,0.007,50.319,50.319
Dill,0.007,50.326,50.326
Whittaker,0.007,50.333,50.333
Tobin,0.007,50.34,50.340
Cornelius,0.007,50.347,50.347
Washburn,0.007,50.354,50.354
Hogue,0.007,50.361,50.361
Goodrich,0.007,50.368,50.368
Easley,0.007,50.375,50.375
Bravo,0.007,50.382,50.382
Dennison,0.007,50.389,50.389
Vera,0.007,50.396,50.396
Shipley,0.007,50.403,50.403
Kerns,0.007,50.41,50.410
Jorgensen,0.007,50.417,50.417
Crain,0.007,50.424,50.424
Abel,0.007,50.431,50.431
Villalobos,0.007,50.438,50.438
Maurer,0.007,50.445,50.445
Longoria,0.007,50.452,50.452
Keene,0.007,50.459,50.459
Coon,0.007,50.466,50.466
Sierra,0.007,50.473,50.473
Witherspoon,0.007,50.48,50.480
Staples,0.007,50.487,50.487
Pettit,0.007,50.494,50.494
Kincaid,0.007,50.501,50.501
Eason,0.007,50.508,50.508
Madrid,0.007,50.515,50.515
Echols,0.007,50.522,50.522
Lusk,0.007,50.529,50.529
Wu,0.007,50.536,50.536
Stahl,0.007,50.543,50.543
Currie,0.007,50.55,50.550
Thayer,0.007,50.557,50.557
Shultz,0.007,50.564,50.564
Sherwood,0.007,50.571,50.571
Mcnally,0.007,50.578,50.578
Seay,0.007,50.585,50.585
North,0.007,50.592,50.592
Maher,0.007,50.599,50.599
Kenny,0.007,50.606,50.606
Hope,0.007,50.613,50.613
Gagne,0.007,50.62,50.620
Barrow,0.007,50.627,50.627
Nava,0.007,50.634,50.634
Myles,0.007,50.641,50.641
Moreland,0.007,50.648,50.648
Honeycutt,0.007,50.655,50.655
Hearn,0.007,50.662,50.662
Diggs,0.007,50.669,50.669
Caron,0.007,50.676,50.676
Whitten,0.007,50.683,50.683
Westbrook,0.007,50.69,50.690
Stovall,0.007,50.697,50.697
Ragland,0.007,50.704,50.704
Queen,0.007,50.711,50.711
Munson,0.007,50.718,50.718
Meier,0.007,50.725,50.725
Looney,0.007,50.732,50.732
Kimble,0.007,50.739,50.739
Jolly,0.007,50.746,50.746
Hobson,0.007,50.753,50.753
London,0.007,50.76,50.760
Goddard,0.007,50.767,50.767
Culver,0.007,50.774,50.774
Burr,0.007,50.781,50.781
Presley,0.007,50.788,50.788
Negron,0.007,50.795,50.795
Connell,0.007,50.802,50.802
Tovar,0.007,50.809,50.809
Marcus,0.007,50.816,50.816
Huddleston,0.007,50.823,50.823
Hammer,0.007,50.83,50.830
Ashby,0.007,50.837,50.837
Salter,0.007,50.844,50.844
Root,0.007,50.851,50.851
Pendleton,0.007,50.858,50.858
Oleary,0.007,50.865,50.865
Nickerson,0.007,50.872,50.872
Myrick,0.007,50.879,50.879
Judd,0.007,50.886,50.886
Jacobsen,0.007,50.893,50.893
Elliot,0.007,50.9,50.900
Bain,0.007,50.907,50.907
Adair,0.007,50.914,50.914
Starnes,0.007,50.921,50.921
Sheldon,0.007,50.928,50.928
Matos,0.007,50.935,50.935
Light,0.007,50.942,50.942
Busby,0.007,50.949,50.949
Herndon,0.007,50.956,50.956
Hanley,0.007,50.963,50.963
Bellamy,0.007,50.97,50.970
Jack,0.007,50.977,50.977
Doty,0.007,50.984,50.984
Bartley,0.007,50.991,50.991
Yazzie,0.007,50.998,50.998
Rowell,0.007,51.005,51.005
Parson,0.007,51.012,51.012
Gifford,0.007,51.019,51.019
Cullen,0.007,51.026,51.026
Christiansen,0.007,51.033,51.033
Benavides,0.007,51.04,51.040
Barnhart,0.007,51.047,51.047
Talbot,0.007,51.054,51.054
Mock,0.007,51.061,51.061
Crandall,0.007,51.068,51.068
Connors,0.007,51.075,51.075
Bonds,0.007,51.082,51.082
Whitt,0.007,51.089,51.089
Gage,0.007,51.096,51.096
Bergman,0.007,51.103,51.103
Arredondo,0.007,51.11,51.110
Addison,0.007,51.117,51.117
Marion,0.007,51.124,51.124
Lujan,0.007,51.131,51.131
Dowdy,0.007,51.138,51.138
Jernigan,0.007,51.145,51.145
Huynh,0.007,51.152,51.152
Bouchard,0.007,51.159,51.159
Dutton,0.007,51.166,51.166
Rhoades,0.007,51.173,51.173
Ouellette,0.007,51.18,51.180
Kiser,0.007,51.187,51.187
Rubin,0.007,51.194,51.194
Herrington,0.007,51.201,51.201
Hare,0.007,51.208,51.208
Denny,0.007,51.215,51.215
Blackman,0.007,51.222,51.222
Babb,0.007,51.229,51.229
Allred,0.007,51.236,51.236
Rudd,0.007,51.243,51.243
Paulson,0.007,51.25,51.250
Ogden,0.007,51.257,51.257
Koenig,0.007,51.264,51.264
Jacob,0.007,51.271,51.271
Irving,0.007,51.278,51.278
Geiger,0.007,51.285,51.285
Begay,0.007,51.292,51.292
Parra,0.007,51.299,51.299
Champion,0.007,51.306,51.306
Lassiter,0.007,51.313,51.313
Hawk,0.007,51.32,51.320
Esposito,0.007,51.327,51.327
Cho,0.007,51.334,51.334
Waldron,0.007,51.341,51.341
Vernon,0.007,51.348,51.348
Ransom,0.007,51.355,51.355
Prather,0.007,51.362,51.362
Keenan,0.007,51.369,51.369
Jean,0.007,51.376,51.376
Grover,0.007,51.383,51.383
Chacon,0.007,51.39,51.390
Vick,0.007,51.397,51.397
Sands,0.007,51.404,51.404
Roark,0.007,51.411,51.411
Parr,0.007,51.418,51.418
Mayberry,0.007,51.425,51.425
Greenberg,0.007,51.432,51.432
Coley,0.007,51.439,51.439
Bruner,0.007,51.446,51.446
Whitman,0.007,51.453,51.453
Skaggs,0.007,51.46,51.460
Shipman,0.007,51.467,51.467
Means,0.007,51.474,51.474
Leary,0.007,51.481,51.481
Hutton,0.007,51.488,51.488
Romo,0.007,51.495,51.495
Medrano,0.007,51.502,51.502
Ladd,0.007,51.509,51.509
Kruse,0.007,51.516,51.516
Friend,0.007,51.523,51.523
Darling,0.007,51.53,51.530
Askew,0.007,51.537,51.537
Valentin,0.007,51.544,51.544
Schulz,0.007,51.551,51.551
Alfaro,0.007,51.558,51.558
Tabor,0.007,51.565,51.565
Mohr,0.007,51.572,51.572
Gallo,0.007,51.579,51.579
Bermudez,0.007,51.586,51.586
Pereira,0.007,51.593,51.593
Isaac,0.007,51.6,51.600
Bliss,0.007,51.607,51.607
Reaves,0.006,51.613,51.613
Flint,0.006,51.619,51.619
Comer,0.006,51.625,51.625
Boston,0.006,51.631,51.631
Woodall,0.006,51.637,51.637
Naquin,0.006,51.643,51.643
Guevara,0.006,51.649,51.649
Earl,0.006,51.655,51.655
Delong,0.006,51.661,51.661
Carrier,0.006,51.667,51.667
Pickens,0.006,51.673,51.673
Brand,0.006,51.679,51.679
Tilley,0.006,51.685,51.685
Schaffer,0.006,51.691,51.691
Read,0.006,51.697,51.697
Lim,0.006,51.703,51.703
Knutson,0.006,51.709,51.709
Fenton,0.006,51.715,51.715
Doran,0.006,51.721,51.721
Chu,0.006,51.727,51.727
Vogt,0.006,51.733,51.733
Vann,0.006,51.739,51.739
Prescott,0.006,51.745,51.745
Mclain,0.006,51.751,51.751
Landis,0.006,51.757,51.757
Corcoran,0.006,51.763,51.763
Ambrose,0.006,51.769,51.769
Zapata,0.006,51.775,51.775
Hyatt,0.006,51.781,51.781
Hemphill,0.006,51.787,51.787
Faulk,0.006,51.793,51.793
Call,0.006,51.799,51.799
Dove,0.006,51.805,51.805
Boudreaux,0.006,51.811,51.811
Aragon,0.006,51.817,51.817
Whitlock,0.006,51.823,51.823
Trejo,0.006,51.829,51.829
Tackett,0.006,51.835,51.835
Shearer,0.006,51.841,51.841
Saldana,0.006,51.847,51.847
Hanks,0.006,51.853,51.853
Gold,0.006,51.859,51.859
Driver,0.006,51.865,51.865
Mckinnon,0.006,51.871,51.871
Koehler,0.006,51.877,51.877
Champagne,0.006,51.883,51.883
Bourgeois,0.006,51.889,51.889
Pool,0.006,51.895,51.895
Keyes,0.006,51.901,51.901
Goodson,0.006,51.907,51.907
Foote,0.006,51.913,51.913
Early,0.006,51.919,51.919
Lunsford,0.006,51.925,51.925
Goldsmith,0.006,51.931,51.931
Flood,0.006,51.937,51.937
Winslow,0.006,51.943,51.943
Sams,0.006,51.949,51.949
Reagan,0.006,51.955,51.955
Mccloud,0.006,51.961,51.961
Hough,0.006,51.967,51.967
Esquivel,0.006,51.973,51.973
Naylor,0.006,51.979,51.979
Loomis,0.006,51.985,51.985
Coronado,0.006,51.991,51.991
Ludwig,0.006,51.997,51.997
Braswell,0.006,52.003,52.003
Bearden,0.006,52.009,52.009
Sherrill,0.006,52.015,52.015
Huang,0.006,52.021,52.021
Fagan,0.006,52.027,52.027
Ezell,0.006,52.033,52.033
Edmondson,0.006,52.039,52.039
Cyr,0.006,52.045,52.045
Cronin,0.006,52.051,52.051
Nunn,0.006,52.057,52.057
Lemon,0.006,52.063,52.063
Guillory,0.006,52.069,52.069
Grier,0.006,52.075,52.075
Dubose,0.006,52.081,52.081
Traylor,0.006,52.087,52.087
Ryder,0.006,52.093,52.093
Dobbins,0.006,52.099,52.099
Coyle,0.006,52.105,52.105
Aponte,0.006,52.111,52.111
Whitmore,0.006,52.117,52.117
Smalls,0.006,52.123,52.123
Rowan,0.006,52.129,52.129
Malloy,0.006,52.135,52.135
Cardona,0.006,52.141,52.141
Braxton,0.006,52.147,52.147
Borden,0.006,52.153,52.153
Humphries,0.006,52.159,52.159
Carrasco,0.006,52.165,52.165
Ruff,0.006,52.171,52.171
Metzger,0.006,52.177,52.177
Huntley,0.006,52.183,52.183
Hinojosa,0.006,52.189,52.189
Finney,0.006,52.195,52.195
Madsen,0.006,52.201,52.201
Hong,0.006,52.207,52.207
Hills,0.006,52.213,52.213
Ernst,0.006,52.219,52.219
Dozier,0.006,52.225,52.225
Burkhart,0.006,52.231,52.231
Bowser,0.006,52.237,52.237
Peralta,0.006,52.243,52.243
Daigle,0.006,52.249,52.249
Whittington,0.006,52.255,52.255
Sorenson,0.006,52.261,52.261
Saucedo,0.006,52.267,52.267
Roche,0.006,52.273,52.273
Redding,0.006,52.279,52.279
Loyd,0.006,52.285,52.285
Fugate,0.006,52.291,52.291
Avalos,0.006,52.297,52.297
Waite,0.006,52.303,52.303
Lind,0.006,52.309,52.309
Huston,0.006,52.315,52.315
Hay,0.006,52.321,52.321
Benedict,0.006,52.327,52.327
Hawthorne,0.006,52.333,52.333
Hamby,0.006,52.339,52.339
Boyles,0.006,52.345,52.345
Boles,0.006,52.351,52.351
Regan,0.006,52.357,52.357
Faust,0.006,52.363,52.363
Crook,0.006,52.369,52.369
Beam,0.006,52.375,52.375
Barger,0.006,52.381,52.381
Hinds,0.006,52.387,52.387
Gallardo,0.006,52.393,52.393
Elias,0.006,52.399,52.399
Willoughby,0.006,52.405,52.405
Willingham,0.006,52.411,52.411
Wilburn,0.006,52.417,52.417
Eckert,0.006,52.423,52.423
Busch,0.006,52.429,52.429
Zepeda,0.006,52.435,52.435
Worthington,0.006,52.441,52.441
Tinsley,0.006,52.447,52.447
Russ,0.006,52.453,52.453
Li,0.006,52.459,52.459
Hoff,0.006,52.465,52.465
Hawley,0.006,52.471,52.471
Carmona,0.006,52.477,52.477
Varela,0.006,52.483,52.483
Rector,0.006,52.489,52.489
Newcomb,0.006,52.495,52.495
Mallory,0.006,52.501,52.501
Kinsey,0.006,52.507,52.507
Dube,0.006,52.513,52.513
Whatley,0.006,52.519,52.519
Strange,0.006,52.525,52.525
Ragsdale,0.006,52.531,52.531
Ivy,0.006,52.537,52.537
Bernstein,0.006,52.543,52.543
Becerra,0.006,52.549,52.549
Yost,0.006,52.555,52.555
Mattson,0.006,52.561,52.561
Ly,0.006,52.567,52.567
Felder,0.006,52.573,52.573
Cheek,0.006,52.579,52.579
Luke,0.006,52.585,52.585
Handy,0.006,52.591,52.591
Grossman,0.006,52.597,52.597
Gauthier,0.006,52.603,52.603
Escobedo,0.006,52.609,52.609
Braden,0.006,52.615,52.615
Beckman,0.006,52.621,52.621
Mott,0.006,52.627,52.627
Hillman,0.006,52.633,52.633
Gil,0.006,52.639,52.639
Flaherty,0.006,52.645,52.645
Dykes,0.006,52.651,52.651
Doe,0.006,52.657,52.657
Stockton,0.006,52.663,52.663
Stearns,0.006,52.669,52.669
Lofton,0.006,52.675,52.675
Kitchen,0.006,52.681,52.681
Coats,0.006,52.687,52.687
Cavazos,0.006,52.693,52.693
Beavers,0.006,52.699,52.699
Barrios,0.006,52.705,52.705
Tang,0.006,52.711,52.711
Parish,0.006,52.717,52.717
Mosher,0.006,52.723,52.723
Lincoln,0.006,52.729,52.729
Cardwell,0.006,52.735,52.735
Coles,0.006,52.741,52.741
Burnham,0.006,52.747,52.747
Weller,0.006,52.753,52.753
Lemons,0.006,52.759,52.759
Beebe,0.006,52.765,52.765
Aguilera,0.006,52.771,52.771
Ring,0.006,52.777,52.777
Parnell,0.006,52.783,52.783
Harman,0.006,52.789,52.789
Couture,0.006,52.795,52.795
Alley,0.006,52.801,52.801
Schumacher,0.006,52.807,52.807
Redd,0.006,52.813,52.813
Dobbs,0.006,52.819,52.819
Blum,0.006,52.825,52.825
Blalock,0.006,52.831,52.831
Merchant,0.006,52.837,52.837
Ennis,0.006,52.843,52.843
Denson,0.006,52.849,52.849
Cottrell,0.006,52.855,52.855
Chester,0.006,52.861,52.861
Brannon,0.006,52.867,52.867
Bagley,0.006,52.873,52.873
Aviles,0.006,52.879,52.879
Watt,0.006,52.885,52.885
Sousa,0.006,52.891,52.891
Rosenthal,0.006,52.897,52.897
Rooney,0.006,52.903,52.903
Dietz,0.006,52.909,52.909
Blank,0.006,52.915,52.915
Paquette,0.006,52.921,52.921
Mcclelland,0.006,52.927,52.927
Duff,0.006,52.933,52.933
Velasco,0.006,52.939,52.939
Lentz,0.006,52.945,52.945
Grubb,0.006,52.951,52.951
Burrows,0.006,52.957,52.957
Barbour,0.006,52.963,52.963
Ulrich,0.006,52.969,52.969
Shockley,0.006,52.975,52.975
Rader,0.006,52.981,52.981
German,0.006,52.987,52.987
Beyer,0.006,52.993,52.993
Mixon,0.006,52.999,52.999
Layton,0.006,53.005,53.005
Altman,0.006,53.011,53.011
Alonzo,0.006,53.017,53.017
Weathers,0.006,53.023,53.023
Titus,0.006,53.029,53.029
Stoner,0.006,53.035,53.035
Squires,0.006,53.041,53.041
Shipp,0.006,53.047,53.047
Priest,0.006,53.053,53.053
Lipscomb,0.006,53.059,53.059
Cutler,0.006,53.065,53.065
Caballero,0.006,53.071,53.071
Zimmer,0.006,53.077,53.077
Willett,0.006,53.083,53.083
Thurston,0.006,53.089,53.089
Storey,0.006,53.095,53.095
Medley,0.006,53.101,53.101
Lyle,0.006,53.107,53.107
Epperson,0.006,53.113,53.113
Shah,0.006,53.119,53.119
Mcmillian,0.006,53.125,53.125
Baggett,0.006,53.131,53.131
Torrez,0.006,53.137,53.137
Laws,0.006,53.143,53.143
Hirsch,0.006,53.149,53.149
Dent,0.006,53.155,53.155
Corey,0.006,53.161,53.161
Poirier,0.006,53.167,53.167
Peachey,0.006,53.173,53.173
Jacques,0.006,53.179,53.179
Farrar,0.006,53.185,53.185
Creech,0.006,53.191,53.191
Barth,0.006,53.197,53.197
Trimble,0.006,53.203,53.203
France,0.006,53.209,53.209
Dupre,0.006,53.215,53.215
Albrecht,0.006,53.221,53.221
Sample,0.006,53.227,53.227
Lawler,0.006,53.233,53.233
Crisp,0.006,53.239,53.239
Conroy,0.006,53.245,53.245
Chadwick,0.006,53.251,53.251
Wetzel,0.006,53.257,53.257
Nesbitt,0.006,53.263,53.263
Murry,0.006,53.269,53.269
Jameson,0.006,53.275,53.275
Wilhelm,0.006,53.281,53.281
Patten,0.006,53.287,53.287
Minton,0.006,53.293,53.293
Matson,0.006,53.299,53.299
Kimbrough,0.006,53.305,53.305
Iverson,0.006,53.311,53.311
Guinn,0.006,53.317,53.317
Gale,0.006,53.323,53.323
Fortune,0.006,53.329,53.329
Croft,0.006,53.335,53.335
Toth,0.006,53.341,53.341
Pulliam,0.006,53.347,53.347
Nugent,0.006,53.353,53.353
Newby,0.006,53.359,53.359
Littlejohn,0.006,53.365,53.365
Dias,0.006,53.371,53.371
Canales,0.006,53.377,53.377
Bernier,0.006,53.383,53.383
Baron,0.006,53.389,53.389
Barney,0.006,53.395,53.395
Singletary,0.006,53.401,53.401
Renteria,0.006,53.407,53.407
Pruett,0.006,53.413,53.413
Mchugh,0.006,53.419,53.419
Mabry,0.006,53.425,53.425
Landrum,0.006,53.431,53.431
Brower,0.006,53.437,53.437
Weldon,0.006,53.443,53.443
Stoddard,0.006,53.449,53.449
Ruth,0.006,53.455,53.455
Cagle,0.006,53.461,53.461
Stjohn,0.006,53.467,53.467
Scales,0.006,53.473,53.473
Kohler,0.006,53.479,53.479
Kellogg,0.006,53.485,53.485
Hopson,0.006,53.491,53.491
Gant,0.006,53.497,53.497
Tharp,0.006,53.503,53.503
Gann,0.006,53.509,53.509
Zeigler,0.006,53.515,53.515
Pringle,0.006,53.521,53.521
Hammons,0.006,53.527,53.527
Fairchild,0.006,53.533,53.533
Deaton,0.006,53.539,53.539
Chavis,0.006,53.545,53.545
Carnes,0.006,53.551,53.551
Rowley,0.006,53.557,53.557
Matlock,0.006,53.563,53.563
Libby,0.006,53.569,53.569
Kearns,0.006,53.575,53.575
Irizarry,0.006,53.581,53.581
Carrington,0.006,53.587,53.587
Starkey,0.006,53.593,53.593
Pepper,0.006,53.599,53.599
Lopes,0.006,53.605,53.605
Jarrell,0.006,53.611,53.611
Fay,0.006,53.617,53.617
Craven,0.006,53.623,53.623
Beverly,0.006,53.629,53.629
Baum,0.006,53.635,53.635
Spain,0.005,53.64,53.640
Littlefield,0.005,53.645,53.645
Linn,0.005,53.65,53.650
Humphreys,0.005,53.655,53.655
Hook,0.005,53.66,53.660
High,0.005,53.665,53.665
Etheridge,0.005,53.67,53.670
Cuellar,0.005,53.675,53.675
Chastain,0.005,53.68,53.680
Chance,0.005,53.685,53.685
Bundy,0.005,53.69,53.690
Speer,0.005,53.695,53.695
Skelton,0.005,53.7,53.700
Quiroz,0.005,53.705,53.705
Pyle,0.005,53.71,53.710
Portillo,0.005,53.715,53.715
Ponder,0.005,53.72,53.720
Moulton,0.005,53.725,53.725
Machado,0.005,53.73,53.730
Liu,0.005,53.735,53.735
Killian,0.005,53.74,53.740
Hutson,0.005,53.745,53.745
Hitchcock,0.005,53.75,53.750
Ellsworth,0.005,53.755,53.755
Dowling,0.005,53.76,53.760
Cloud,0.005,53.765,53.765
Burdick,0.005,53.77,53.770
Spann,0.005,53.775,53.775
Pedersen,0.005,53.78,53.780
Levin,0.005,53.785,53.785
Leggett,0.005,53.79,53.790
Hayward,0.005,53.795,53.795
Hacker,0.005,53.8,53.800
Dietrich,0.005,53.805,53.805
Beaulieu,0.005,53.81,53.810
Barksdale,0.005,53.815,53.815
Wakefield,0.005,53.82,53.820
Snowden,0.005,53.825,53.825
Paris,0.005,53.83,53.830
Briscoe,0.005,53.835,53.835
Bowie,0.005,53.84,53.840
Berman,0.005,53.845,53.845
Ogle,0.005,53.85,53.850
Mcgregor,0.005,53.855,53.855
Laughlin,0.005,53.86,53.860
Helm,0.005,53.865,53.865
Burden,0.005,53.87,53.870
Wheatley,0.005,53.875,53.875
Schreiber,0.005,53.88,53.880
Pressley,0.005,53.885,53.885
Parris,0.005,53.89,53.890
Ng,0.005,53.895,53.895
Alaniz,0.005,53.9,53.900
Agee,0.005,53.905,53.905
Urban,0.005,53.91,53.910
Swann,0.005,53.915,53.915
Snodgrass,0.005,53.92,53.920
Schuster,0.005,53.925,53.925
Radford,0.005,53.93,53.930
Monk,0.005,53.935,53.935
Mattingly,0.005,53.94,53.940
Main,0.005,53.945,53.945
Lamar,0.005,53.95,53.950
Harp,0.005,53.955,53.955
Girard,0.005,53.96,53.960
Cheney,0.005,53.965,53.965
Yancey,0.005,53.97,53.970
Wagoner,0.005,53.975,53.975
Ridley,0.005,53.98,53.980
Lombardo,0.005,53.985,53.985
Lau,0.005,53.99,53.990
Hudgins,0.005,53.995,53.995
Gaskins,0.005,54,54.000
Duckworth,0.005,54.005,54.005
Coe,0.005,54.01,54.010
Coburn,0.005,54.015,54.015
Willey,0.005,54.02,54.020
Prado,0.005,54.025,54.025
Newberry,0.005,54.03,54.030
Magana,0.005,54.035,54.035
Hammonds,0.005,54.04,54.040
Elam,0.005,54.045,54.045
Whipple,0.005,54.05,54.050
Slade,0.005,54.055,54.055
Serna,0.005,54.06,54.060
Ojeda,0.005,54.065,54.065
Liles,0.005,54.07,54.070
Dorman,0.005,54.075,54.075
Diehl,0.005,54.08,54.080
Angel,0.005,54.085,54.085
Upton,0.005,54.09,54.090
Reardon,0.005,54.095,54.095
Michaels,0.005,54.1,54.100
Kelsey,0.005,54.105,54.105
Goetz,0.005,54.11,54.110
Eller,0.005,54.115,54.115
Bauman,0.005,54.12,54.120
Baer,0.005,54.125,54.125
Augustine,0.005,54.13,54.130
Layne,0.005,54.135,54.135
Hummel,0.005,54.14,54.140
Brenner,0.005,54.145,54.145
Amaya,0.005,54.15,54.150
Adamson,0.005,54.155,54.155
Ornelas,0.005,54.16,54.160
Dowell,0.005,54.165,54.165
Cloutier,0.005,54.17,54.170
Christy,0.005,54.175,54.175
Castellanos,0.005,54.18,54.180
Wing,0.005,54.185,54.185
Wellman,0.005,54.19,54.190
Saylor,0.005,54.195,54.195
Orourke,0.005,54.2,54.200
Moya,0.005,54.205,54.205
Montalvo,0.005,54.21,54.210
Kilpatrick,0.005,54.215,54.215
Harley,0.005,54.22,54.220
Durbin,0.005,54.225,54.225
Shell,0.005,54.23,54.230
Oldham,0.005,54.235,54.235
Kang,0.005,54.24,54.240
Garvin,0.005,54.245,54.245
Foss,0.005,54.25,54.250
Branham,0.005,54.255,54.255
Bartholomew,0.005,54.26,54.260
Templeton,0.005,54.265,54.265
Maguire,0.005,54.27,54.270
Holton,0.005,54.275,54.275
Alonso,0.005,54.28,54.280
Rider,0.005,54.285,54.285
Monahan,0.005,54.29,54.290
Mccormack,0.005,54.295,54.295
Beaty,0.005,54.3,54.300
Anders,0.005,54.305,54.305
Streeter,0.005,54.31,54.310
Nieto,0.005,54.315,54.315
Nielson,0.005,54.32,54.320
Moffett,0.005,54.325,54.325
Lankford,0.005,54.33,54.330
Keating,0.005,54.335,54.335
Heck,0.005,54.34,54.340
Gatlin,0.005,54.345,54.345
Delatorre,0.005,54.35,54.350
Callaway,0.005,54.355,54.355
Adcock,0.005,54.36,54.360
Worrell,0.005,54.365,54.365
Unger,0.005,54.37,54.370
Robinette,0.005,54.375,54.375
Nowak,0.005,54.38,54.380
Jeter,0.005,54.385,54.385
Brunner,0.005,54.39,54.390
Ashton,0.005,54.395,54.395
Steen,0.005,54.4,54.400
Parrott,0.005,54.405,54.405
Overstreet,0.005,54.41,54.410
Nobles,0.005,54.415,54.415
Montanez,0.005,54.42,54.420
Luther,0.005,54.425,54.425
Clevenger,0.005,54.43,54.430
Brinkley,0.005,54.435,54.435
Trahan,0.005,54.44,54.440
Quarles,0.005,54.445,54.445
Pickering,0.005,54.45,54.450
Pederson,0.005,54.455,54.455
Jansen,0.005,54.46,54.460
Grantham,0.005,54.465,54.465
Gilchrist,0.005,54.47,54.470
Crespo,0.005,54.475,54.475
Aiken,0.005,54.48,54.480
Schell,0.005,54.485,54.485
Schaeffer,0.005,54.49,54.490
Lorenz,0.005,54.495,54.495
Leyva,0.005,54.5,54.500
Harms,0.005,54.505,54.505
Dyson,0.005,54.51,54.510
Wallis,0.005,54.515,54.515
Pease,0.005,54.52,54.520
Leavitt,0.005,54.525,54.525
Hyman,0.005,54.53,54.530
Cheng,0.005,54.535,54.535
Cavanaugh,0.005,54.54,54.540
Batts,0.005,54.545,54.545
Warden,0.005,54.55,54.550
Seaman,0.005,54.555,54.555
Rockwell,0.005,54.56,54.560
Quezada,0.005,54.565,54.565
Paxton,0.005,54.57,54.570
Linder,0.005,54.575,54.575
Houck,0.005,54.58,54.580
Fontaine,0.005,54.585,54.585
Durant,0.005,54.59,54.590
Caruso,0.005,54.595,54.595
Adler,0.005,54.6,54.600
Pimentel,0.005,54.605,54.605
Mize,0.005,54.61,54.610
Lytle,0.005,54.615,54.615
Donald,0.005,54.62,54.620
Cleary,0.005,54.625,54.625
Cason,0.005,54.63,54.630
Acker,0.005,54.635,54.635
Switzer,0.005,54.64,54.640
Salmon,0.005,54.645,54.645
Isaacs,0.005,54.65,54.650
Higginbotham,0.005,54.655,54.655
Han,0.005,54.66,54.660
Waterman,0.005,54.665,54.665
Vandyke,0.005,54.67,54.670
Stamper,0.005,54.675,54.675
Sisk,0.005,54.68,54.680
Shuler,0.005,54.685,54.685
Riddick,0.005,54.69,54.690
Redman,0.005,54.695,54.695
Mcmahan,0.005,54.7,54.700
Levesque,0.005,54.705,54.705
